Datetime,Close_bid,High_bid,Low_bid,Open_bid,Close,High,Low,Open,Close_ask,High_ask,Low_ask,Open_ask,Volume,Close_spread,Open_spread,High_spread,Low_spread
2025-03-11 03:30:00+00:00,5622.8,5626.1,5618.8,5622.3,5623.0,5626.4,5619.0,5622.6,5623.3,5626.8,5619.3,5622.8,1043,0.5,0.5,0.7,0.5
2025-03-11 03:45:00+00:00,5619.6,5623.1,5618.3,5622.8,5619.8,5623.4,5618.6,5623.2,5620.1,5623.6,5618.8,5623.5,549,0.5,0.7,0.5,0.5
2025-03-11 04:00:00+00:00,5623.3,5624.3,5615.6,5619.3,5623.6,5624.6,5615.8,5619.6,5624.0,5624.8,5616.1,5619.8,727,0.7,0.5,0.5,0.5
2025-03-11 04:15:00+00:00,5632.3,5632.6,5623.3,5623.6,5632.6,5632.8,5623.6,5623.8,5632.8,5633.1,5623.8,5624.1,785,0.5,0.5,0.5,0.5
2025-03-11 04:30:00+00:00,5626.1,5632.8,5625.8,5632.1,5626.4,5633.0,5626.0,5632.4,5626.8,5633.3,5626.3,5632.8,531,0.7,0.7,0.5,0.5
2025-03-11 04:45:00+00:00,5625.8,5627.8,5624.6,5626.1,5626.2,5628.0,5625.0,5626.4,5626.5,5628.3,5625.3,5626.6,334,0.7,0.5,0.5,0.7
2025-03-11 05:00:00+00:00,5627.3,5627.3,5622.8,5625.8,5627.6,5627.6,5623.0,5626.0,5627.8,5628.0,5623.3,5626.3,761,0.5,0.5,0.7,0.5
2025-03-11 05:15:00+00:00,5628.6,5631.3,5626.8,5627.6,5629.0,5631.6,5627.2,5627.8,5629.3,5631.8,5627.5,5628.1,714,0.7,0.5,0.5,0.7
2025-03-11 05:30:00+00:00,5624.1,5632.1,5622.6,5629.1,5624.4,5632.4,5623.0,5629.4,5624.8,5632.6,5623.3,5629.6,664,0.7,0.5,0.5,0.7
2025-03-11 05:45:00+00:00,5629.1,5629.3,5621.1,5624.3,5629.4,5629.6,5621.4,5624.6,5629.6,5630.0,5621.8,5624.8,670,0.5,0.5,0.7,0.7
2025-03-11 06:00:00+00:00,5629.1,5629.6,5623.1,5628.8,5629.4,5629.8,5623.4,5629.0,5629.6,5630.1,5623.8,5629.3,678,0.5,0.5,0.5,0.7
2025-03-11 06:15:00+00:00,5630.1,5634.3,5626.8,5629.1,5630.4,5634.6,5627.0,5629.4,5630.8,5634.8,5627.3,5629.8,959,0.7,0.7,0.5,0.5
2025-03-11 06:30:00+00:00,5630.8,5633.6,5624.8,5630.6,5631.0,5633.8,5625.2,5631.0,5631.3,5634.1,5625.5,5631.3,617,0.5,0.7,0.5,0.7
2025-03-11 06:45:00+00:00,5625.3,5630.8,5624.6,5630.6,5625.6,5631.2,5624.8,5631.0,5625.8,5631.5,5625.1,5631.3,486,0.5,0.7,0.7,0.5
2025-03-11 07:00:00+00:00,5624.3,5628.6,5621.3,5625.6,5624.6,5628.8,5621.6,5626.0,5625.0,5629.1,5621.8,5626.3,1133,0.7,0.7,0.5,0.5
2025-03-11 07:15:00+00:00,5624.1,5627.8,5621.6,5624.6,5624.4,5628.0,5621.8,5624.8,5624.6,5628.3,5622.1,5625.1,1014,0.5,0.5,0.5,0.5
2025-03-11 07:30:00+00:00,5616.6,5625.1,5611.3,5623.8,5616.8,5625.4,5611.6,5624.0,5617.1,5625.8,5611.8,5624.3,1547,0.5,0.5,0.7,0.5
2025-03-11 07:45:00+00:00,5629.1,5632.1,5614.6,5616.3,5629.4,5632.4,5614.8,5616.6,5629.6,5632.6,5615.1,5616.8,1593,0.5,0.5,0.5,0.5
2025-03-11 08:00:00+00:00,5635.6,5636.3,5624.6,5629.1,5636.0,5636.6,5625.0,5629.4,5636.3,5636.8,5625.3,5629.8,3116,0.7,0.7,0.5,0.7
2025-03-11 08:15:00+00:00,5638.8,5639.1,5630.3,5635.8,5639.0,5639.4,5630.6,5636.0,5639.3,5639.6,5630.8,5636.3,2108,0.5,0.5,0.5,0.5
2025-03-11 08:30:00+00:00,5636.1,5639.1,5632.8,5638.3,5636.4,5639.4,5633.0,5638.6,5636.6,5639.6,5633.3,5639.0,1503,0.5,0.7,0.5,0.5
2025-03-11 08:45:00+00:00,5639.3,5639.3,5632.8,5636.1,5639.6,5639.6,5633.0,5636.4,5639.8,5639.8,5633.3,5636.8,1154,0.5,0.7,0.5,0.5
2025-03-11 09:00:00+00:00,5636.8,5642.3,5633.3,5638.8,5637.2,5642.6,5633.6,5639.2,5637.5,5642.8,5633.8,5639.5,1420,0.7,0.7,0.5,0.5
2025-03-11 09:15:00+00:00,5640.3,5640.8,5634.1,5637.1,5640.6,5641.0,5634.4,5637.4,5640.8,5641.3,5634.8,5637.6,1207,0.5,0.5,0.5,0.7
2025-03-11 09:30:00+00:00,5636.6,5640.3,5633.6,5640.1,5637.0,5640.6,5633.8,5640.4,5637.3,5641.0,5634.1,5640.8,975,0.7,0.7,0.7,0.5
2025-03-11 09:45:00+00:00,5636.1,5638.8,5633.1,5636.8,5636.4,5639.0,5633.4,5637.0,5636.8,5639.3,5633.6,5637.3,930,0.7,0.5,0.5,0.5
2025-03-11 10:00:00+00:00,5634.6,5638.6,5627.8,5636.1,5634.8,5639.0,5628.0,5636.4,5635.1,5639.3,5628.3,5636.6,1396,0.5,0.5,0.7,0.5
2025-03-11 10:15:00+00:00,5638.6,5639.6,5633.8,5634.3,5638.8,5640.0,5634.0,5634.6,5639.1,5640.3,5634.3,5634.8,845,0.5,0.5,0.7,0.5
2025-03-11 10:30:00+00:00,5634.6,5640.1,5633.8,5638.6,5634.8,5640.4,5634.0,5639.0,5635.1,5640.6,5634.3,5639.3,974,0.5,0.7,0.5,0.5
2025-03-11 10:45:00+00:00,5635.1,5637.3,5630.8,5634.3,5635.4,5637.6,5631.0,5634.6,5635.6,5637.8,5631.3,5634.8,875,0.5,0.5,0.5,0.5
2025-03-11 11:00:00+00:00,5630.6,5635.3,5622.8,5634.8,5631.0,5635.6,5623.0,5635.0,5631.3,5635.8,5623.3,5635.3,1747,0.7,0.5,0.5,0.5
2025-03-11 11:15:00+00:00,5634.6,5636.6,5630.6,5630.6,5635.0,5636.8,5630.8,5630.8,5635.3,5637.3,5631.1,5631.1,740,0.7,0.5,0.7,0.5
2025-03-11 11:30:00+00:00,5644.6,5644.8,5633.8,5634.6,5644.8,5645.0,5634.0,5634.8,5645.1,5645.3,5634.3,5635.1,889,0.5,0.5,0.5,0.5
2025-03-11 11:45:00+00:00,5646.3,5646.3,5639.3,5644.3,5646.6,5646.6,5639.6,5644.6,5646.8,5646.8,5639.8,5644.8,743,0.5,0.5,0.5,0.5
2025-03-11 12:00:00+00:00,5620.6,5646.8,5620.6,5645.8,5621.0,5647.0,5620.8,5646.2,5621.3,5647.3,5621.1,5646.5,1608,0.7,0.7,0.5,0.5
2025-03-11 12:15:00+00:00,5629.1,5636.1,5618.3,5620.6,5629.4,5636.4,5618.6,5620.8,5629.6,5636.8,5618.8,5621.1,998,0.5,0.5,0.7,0.5
2025-03-11 12:30:00+00:00,5620.8,5629.1,5617.3,5628.8,5621.0,5629.4,5617.6,5629.0,5621.3,5629.6,5618.0,5629.3,1223,0.5,0.5,0.5,0.7
2025-03-11 12:45:00+00:00,5614.8,5620.8,5611.8,5620.6,5615.0,5621.0,5612.0,5621.0,5615.3,5621.3,5612.3,5621.3,1552,0.5,0.7,0.5,0.5
2025-03-11 13:00:00+00:00,5614.1,5621.6,5611.8,5614.6,5614.4,5622.0,5612.0,5615.0,5614.6,5622.3,5612.3,5615.3,1247,0.5,0.7,0.7,0.5
2025-03-11 13:15:00+00:00,5604.6,5615.1,5602.6,5613.8,5605.0,5615.4,5602.8,5614.2,5605.3,5615.6,5603.1,5614.5,1698,0.7,0.7,0.5,0.5
2025-03-11 13:30:00+00:00,5616.9,5619.9,5593.6,5604.7,5617.2,5620.1,5593.8,5605.0,5617.5,5620.3,5594.0,5605.3,9523,0.6,0.6,0.4,0.4
2025-03-11 13:45:00+00:00,5608.1,5627.9,5604.1,5617.1,5608.6,5628.1,5604.3,5617.3,5609.0,5628.3,5604.5,5617.5,7773,0.9,0.4,0.4,0.4
2025-03-11 14:00:00+00:00,5589.6,5631.1,5573.4,5608.4,5589.8,5631.3,5573.7,5608.6,5590.0,5631.5,5574.0,5608.8,14079,0.4,0.4,0.4,0.6
2025-03-11 14:15:00+00:00,5570.1,5598.9,5566.6,5589.7,5570.3,5599.1,5566.8,5590.0,5570.5,5599.3,5567.0,5590.3,8613,0.4,0.6,0.4,0.4
2025-03-11 14:30:00+00:00,5562.6,5582.4,5550.2,5569.6,5562.8,5582.6,5550.8,5569.8,5563.0,5582.8,5551.0,5570.0,8122,0.4,0.4,0.4,0.8
2025-03-11 14:45:00+00:00,5557.9,5580.4,5555.1,5562.4,5558.1,5580.7,5555.3,5562.7,5558.3,5581.0,5555.5,5563.0,7948,0.4,0.6,0.6,0.4
2025-03-11 15:00:00+00:00,5589.1,5598.6,5551.9,5557.6,5589.3,5598.8,5552.1,5557.8,5589.5,5599.0,5552.3,5558.0,7916,0.4,0.4,0.4,0.4
2025-03-11 15:15:00+00:00,5581.6,5597.4,5580.1,5588.9,5581.8,5597.6,5580.3,5589.2,5582.0,5597.8,5580.5,5589.5,7612,0.4,0.6,0.4,0.4
2025-03-11 15:30:00+00:00,5603.9,5610.1,5578.4,5581.1,5604.1,5610.3,5578.7,5581.3,5604.3,5610.5,5579.0,5581.5,7363,0.4,0.4,0.4,0.6
2025-03-11 15:45:00+00:00,5582.1,5606.1,5579.6,5603.7,5582.3,5606.3,5579.8,5604.0,5582.5,5606.5,5580.0,5604.3,6212,0.4,0.6,0.4,0.4
2025-03-11 16:00:00+00:00,5559.4,5586.4,5557.6,5581.7,5559.6,5586.7,5557.8,5582.0,5559.8,5587.0,5558.0,5582.3,6002,0.4,0.6,0.6,0.4
2025-03-11 16:15:00+00:00,5568.4,5575.9,5558.1,5559.1,5568.6,5576.1,5558.3,5559.3,5568.8,5576.3,5558.5,5559.5,4899,0.4,0.4,0.4,0.4
2025-03-11 16:30:00+00:00,5562.6,5578.9,5558.1,5568.9,5562.8,5579.2,5558.3,5569.1,5563.0,5579.5,5558.5,5569.3,4739,0.4,0.4,0.6,0.4
2025-03-11 16:45:00+00:00,5552.9,5568.9,5545.6,5562.9,5553.1,5569.1,5545.8,5563.1,5553.3,5569.3,5546.0,5563.3,4125,0.4,0.4,0.4,0.4
2025-03-11 17:00:00+00:00,5543.6,5553.4,5541.9,5552.7,5543.8,5553.6,5542.1,5553.0,5544.0,5553.8,5542.3,5553.3,3918,0.4,0.6,0.4,0.4
2025-03-11 17:15:00+00:00,5531.6,5552.6,5530.4,5543.9,5531.8,5552.8,5530.6,5544.1,5532.0,5553.0,5530.8,5544.3,3609,0.4,0.4,0.4,0.4
2025-03-11 17:30:00+00:00,5548.4,5548.4,5530.1,5531.1,5548.6,5548.6,5530.3,5531.3,5548.8,5548.8,5530.5,5531.5,4179,0.4,0.4,0.4,0.4
2025-03-11 17:45:00+00:00,5552.9,5563.9,5542.4,5548.1,5553.1,5564.1,5542.6,5548.3,5553.3,5564.3,5542.8,5548.5,4745,0.4,0.4,0.4,0.4
2025-03-11 18:00:00+00:00,5588.1,5588.9,5551.6,5552.7,5588.3,5589.1,5551.8,5553.0,5588.5,5589.3,5552.0,5553.3,6316,0.4,0.6,0.4,0.4
2025-03-11 18:15:00+00:00,5594.6,5603.4,5579.6,5588.4,5594.8,5603.6,5579.8,5588.6,5595.0,5603.8,5580.0,5588.8,5494,0.4,0.4,0.4,0.4
2025-03-11 18:30:00+00:00,5617.4,5619.9,5583.6,5594.7,5617.6,5620.1,5583.8,5595.0,5617.8,5620.3,5584.0,5595.3,5664,0.4,0.6,0.4,0.4
2025-03-11 18:45:00+00:00,5625.6,5638.9,5613.1,5618.1,5625.8,5639.2,5613.3,5618.3,5626.0,5639.5,5613.5,5618.5,5944,0.4,0.4,0.6,0.4
2025-03-11 19:00:00+00:00,5614.0,5636.9,5607.4,5625.9,5614.3,5637.1,5607.7,5626.1,5614.6,5637.3,5608.0,5626.3,7951,0.6,0.4,0.4,0.6
2025-03-11 19:15:00+00:00,5607.2,5620.2,5597.2,5614.2,5607.4,5620.4,5597.4,5614.4,5607.6,5620.6,5597.6,5614.6,6860,0.4,0.4,0.4,0.4
2025-03-11 19:30:00+00:00,5606.2,5614.2,5593.2,5607.0,5606.4,5614.4,5593.4,5607.3,5606.6,5614.6,5593.6,5607.6,7033,0.4,0.6,0.4,0.4
2025-03-11 19:45:00+00:00,5572.2,5611.2,5571.2,5605.9,5572.4,5611.4,5571.5,5606.1,5572.6,5611.6,5571.8,5606.3,5771,0.4,0.4,0.4,0.6
2025-03-11 20:00:00+00:00,5583.1,5585.4,5569.1,5571.4,5583.4,5585.6,5569.4,5571.8,5583.6,5585.9,5569.6,5572.3,3122,0.5,0.9,0.5,0.5
2025-03-11 20:15:00+00:00,5574.9,5583.4,5573.1,5583.4,5575.2,5583.8,5573.4,5583.6,5575.4,5584.1,5573.6,5583.9,971,0.5,0.5,0.7,0.5
2025-03-11 20:30:00+00:00,5574.9,5576.4,5569.1,5575.4,5575.2,5576.6,5569.4,5575.6,5575.4,5576.9,5569.6,5575.9,654,0.5,0.5,0.5,0.5
2025-03-11 20:45:00+00:00,5573.9,5577.6,5569.1,5575.4,5574.2,5577.8,5569.4,5575.6,5574.4,5578.1,5569.6,5575.9,661,0.5,0.5,0.5,0.5
2025-03-11 22:00:00+00:00,5583.0,5583.3,5570.3,5577.0,5583.2,5583.6,5570.9,5577.2,5583.5,5584.0,5571.5,5577.5,781,0.5,0.5,0.7,1.2
2025-03-11 22:15:00+00:00,5580.0,5583.3,5576.3,5582.8,5580.4,5583.6,5576.6,5583.2,5580.7,5583.8,5577.0,5583.5,637,0.7,0.7,0.5,0.7
2025-03-11 22:30:00+00:00,5586.0,5588.0,5577.8,5580.3,5586.4,5588.2,5578.2,5580.6,5586.7,5588.5,5578.5,5580.8,562,0.7,0.5,0.5,0.7
2025-03-11 22:45:00+00:00,5587.8,5590.5,5586.0,5586.0,5588.0,5590.8,5586.2,5586.2,5588.3,5591.2,5586.5,5586.5,504,0.5,0.5,0.7,0.5
2025-03-11 23:00:00+00:00,5587.5,5589.3,5584.5,5587.5,5587.8,5589.6,5584.8,5587.8,5588.2,5589.8,5585.0,5588.0,670,0.7,0.5,0.5,0.5
2025-03-11 23:15:00+00:00,5583.8,5587.8,5581.3,5587.8,5584.2,5588.2,5581.6,5588.0,5584.5,5588.5,5581.8,5588.3,580,0.7,0.5,0.7,0.5
2025-03-11 23:30:00+00:00,5583.3,5584.0,5578.8,5583.8,5583.6,5584.2,5579.0,5584.0,5583.8,5584.5,5579.3,5584.3,733,0.5,0.5,0.5,0.5
2025-03-11 23:45:00+00:00,5589.5,5589.8,5582.5,5583.0,5589.8,5590.0,5582.8,5583.4,5590.0,5590.3,5583.2,5583.7,551,0.5,0.7,0.5,0.7
2025-03-12 00:00:00+00:00,5589.8,5592.0,5585.5,5590.0,5590.0,5592.2,5585.8,5590.2,5590.3,5592.5,5586.2,5590.5,1026,0.5,0.5,0.5,0.7
2025-03-12 00:15:00+00:00,5592.3,5594.5,5587.8,5589.5,5592.6,5594.8,5588.2,5589.8,5592.8,5595.0,5588.5,5590.2,682,0.5,0.7,0.5,0.7
2025-03-12 00:30:00+00:00,5584.5,5592.8,5582.0,5592.0,5584.8,5593.0,5582.2,5592.2,5585.2,5593.3,5582.5,5592.5,782,0.7,0.5,0.5,0.5
2025-03-12 00:45:00+00:00,5588.3,5588.3,5582.5,5584.8,5588.6,5588.6,5582.8,5585.0,5589.0,5589.0,5583.0,5585.3,738,0.7,0.5,0.7,0.5
2025-03-12 01:00:00+00:00,5586.5,5590.8,5586.0,5588.3,5586.8,5591.0,5586.4,5588.6,5587.0,5591.3,5586.7,5588.8,708,0.5,0.5,0.5,0.7
2025-03-12 01:15:00+00:00,5584.0,5588.8,5583.8,5586.5,5584.4,5589.2,5584.0,5586.8,5584.7,5589.5,5584.3,5587.2,735,0.7,0.7,0.7,0.5
2025-03-12 01:30:00+00:00,5588.3,5589.8,5581.8,5584.3,5588.6,5590.0,5582.2,5584.6,5588.8,5590.3,5582.5,5584.8,917,0.5,0.5,0.5,0.7
2025-03-12 01:45:00+00:00,5589.8,5591.8,5588.3,5588.3,5590.2,5592.0,5588.6,5588.6,5590.5,5592.3,5588.8,5589.0,440,0.7,0.7,0.5,0.5
2025-03-12 02:00:00+00:00,5593.8,5593.8,5588.8,5589.8,5594.0,5594.0,5589.2,5590.0,5594.3,5594.3,5589.5,5590.3,325,0.5,0.5,0.5,0.7
2025-03-12 02:15:00+00:00,5592.0,5594.8,5591.5,5593.5,5592.2,5595.0,5591.8,5593.8,5592.5,5595.3,5592.0,5594.0,367,0.5,0.5,0.5,0.5
2025-03-12 02:30:00+00:00,5588.8,5592.5,5587.3,5592.3,5589.2,5592.8,5587.6,5592.6,5589.5,5593.0,5587.8,5592.8,350,0.7,0.5,0.5,0.5
2025-03-12 02:45:00+00:00,5586.8,5589.8,5585.8,5589.0,5587.2,5590.0,5586.0,5589.2,5587.5,5590.3,5586.3,5589.5,303,0.7,0.5,0.5,0.5
2025-03-12 03:00:00+00:00,5586.5,5589.0,5586.0,5587.0,5586.8,5589.4,5586.4,5587.2,5587.2,5589.7,5586.7,5587.5,329,0.7,0.5,0.7,0.7
2025-03-12 03:15:00+00:00,5585.0,5586.8,5581.5,5586.8,5585.2,5587.0,5581.8,5587.0,5585.5,5587.3,5582.0,5587.3,333,0.5,0.5,0.5,0.5
2025-03-12 03:30:00+00:00,5586.3,5586.8,5581.5,5585.3,5586.6,5587.0,5581.8,5585.6,5586.8,5587.3,5582.0,5585.8,360,0.5,0.5,0.5,0.5
2025-03-12 03:45:00+00:00,5585.0,5587.3,5584.5,5586.3,5585.2,5587.6,5584.8,5586.6,5585.5,5588.0,5585.0,5587.0,178,0.5,0.7,0.7,0.5
2025-03-12 04:00:00+00:00,5586.8,5587.0,5582.8,5585.0,5587.0,5587.2,5583.2,5585.4,5587.3,5587.5,5583.5,5585.7,318,0.5,0.7,0.5,0.7
2025-03-12 04:15:00+00:00,5590.5,5591.8,5586.3,5586.5,5590.8,5592.0,5586.6,5586.8,5591.2,5592.3,5587.0,5587.0,268,0.7,0.5,0.5,0.7
2025-03-12 04:30:00+00:00,5588.5,5591.3,5588.0,5590.5,5588.8,5591.6,5588.2,5590.8,5589.0,5591.8,5588.5,5591.0,266,0.5,0.5,0.5,0.5
2025-03-12 04:45:00+00:00,5586.8,5588.8,5585.8,5588.5,5587.2,5589.0,5586.2,5588.8,5587.5,5589.3,5586.5,5589.2,264,0.7,0.7,0.5,0.7
2025-03-12 05:00:00+00:00,5588.0,5588.5,5585.8,5587.0,5588.4,5588.8,5586.2,5587.2,5588.7,5589.0,5586.5,5587.5,385,0.7,0.5,0.5,0.7
2025-03-12 05:15:00+00:00,5586.8,5588.8,5586.0,5588.3,5587.0,5589.0,5586.2,5588.6,5587.3,5589.3,5586.5,5588.8,312,0.5,0.5,0.5,0.5
2025-03-12 05:30:00+00:00,5592.0,5592.3,5587.0,5587.0,5592.2,5592.6,5587.4,5587.4,5592.5,5593.0,5587.7,5587.7,285,0.5,0.7,0.7,0.7
2025-03-12 05:45:00+00:00,5593.5,5593.8,5591.0,5591.8,5593.8,5594.0,5591.2,5592.2,5594.0,5594.3,5591.5,5592.5,136,0.5,0.7,0.5,0.5
2025-03-12 06:00:00+00:00,5588.3,5593.0,5588.0,5593.0,5588.6,5593.2,5588.2,5593.2,5588.8,5593.5,5588.5,5593.5,245,0.5,0.5,0.5,0.5
2025-03-12 06:15:00+00:00,5586.5,5588.5,5585.5,5588.3,5586.8,5588.8,5585.8,5588.6,5587.0,5589.2,5586.0,5589.0,313,0.5,0.7,0.7,0.5
2025-03-12 06:30:00+00:00,5587.3,5589.8,5585.5,5586.8,5587.6,5590.2,5585.8,5587.0,5587.8,5590.5,5586.0,5587.3,395,0.5,0.5,0.7,0.5
2025-03-12 06:45:00+00:00,5578.3,5587.8,5575.3,5587.0,5578.6,5588.2,5575.6,5587.2,5578.8,5588.5,5575.8,5587.5,798,0.5,0.5,0.7,0.5
2025-03-12 07:00:00+00:00,5575.3,5583.0,5573.5,5578.3,5575.6,5583.2,5573.8,5578.6,5576.0,5583.5,5574.0,5579.0,1478,0.7,0.7,0.5,0.5
2025-03-12 07:15:00+00:00,5579.8,5582.3,5574.0,5575.5,5580.2,5582.6,5574.2,5575.8,5580.5,5582.8,5574.5,5576.0,1109,0.7,0.5,0.5,0.5
2025-03-12 07:30:00+00:00,5585.0,5586.0,5575.5,5579.5,5585.4,5586.2,5575.8,5579.8,5585.7,5586.5,5576.2,5580.0,1006,0.7,0.5,0.5,0.7
2025-03-12 07:45:00+00:00,5592.3,5593.3,5585.0,5585.0,5592.6,5593.6,5585.2,5585.2,5592.8,5594.0,5585.5,5585.5,766,0.5,0.5,0.7,0.5
2025-03-12 08:00:00+00:00,5589.8,5598.5,5586.0,5592.0,5590.0,5598.8,5586.2,5592.2,5590.3,5599.2,5586.5,5592.5,2495,0.5,0.5,0.7,0.5
2025-03-12 08:15:00+00:00,5585.5,5591.3,5582.0,5589.8,5585.8,5591.6,5582.2,5590.2,5586.0,5592.0,5582.5,5590.5,1755,0.5,0.7,0.7,0.5
2025-03-12 08:30:00+00:00,5599.8,5600.5,5585.3,5585.8,5600.0,5600.8,5585.6,5586.0,5600.3,5601.2,5585.8,5586.3,1405,0.5,0.5,0.7,0.5
2025-03-12 08:45:00+00:00,5607.3,5609.0,5598.3,5599.8,5607.6,5609.4,5598.6,5600.2,5607.8,5609.7,5598.8,5600.5,1458,0.5,0.7,0.7,0.5
2025-03-12 09:00:00+00:00,5605.3,5609.5,5603.5,5607.8,5605.6,5609.8,5603.8,5608.0,5606.0,5610.0,5604.0,5608.3,1357,0.7,0.5,0.5,0.5
